"","Date","Sunrise","Sunset","Min_AltimeterSetting","Avg_AltimeterSetting","Max_AltimeterSetting","Min_DewPointTemperature","Avg_DewPointTemperature","Max_DewPointTemperature","Min_DryBulbTemperature","Avg_DryBulbTemperature","Max_DryBulbTemperature","Min_Precipitation","Avg_Precipitation","Max_Precipitation","Min_PressureChange","Avg_PressureChange","Max_PressureChange","Min_PressureTendency","Avg_PressureTendency","Max_PressureTendency","Min_RelativeHumidity","Avg_RelativeHumidity","Max_RelativeHumidity","Min_SeaLevelPressure","Avg_SeaLevelPressure","Max_SeaLevelPressure","Min_StationPressure","Avg_StationPressure","Max_StationPressure","Min_Visibility","Avg_Visibility","Max_Visibility","Min_WetBulbTemperature","Avg_WetBulbTemperature","Max_WetBulbTemperature","Min_WindGustSpeed","Avg_WindGustSpeed","Max_WindGustSpeed","Min_WindSpeed","Avg_WindSpeed","Max_WindSpeed"
"2004","2011-06-27","05:29:00.0000000","19:54:00.0000000",29.98,30.049375,30.1,64,69.5882352941177,73,68,81.4117647058823,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,68.8823529411765,88,NA,NA,NA,28.87,28.939375,28.99,7,9.625,10,65,73,78,17,17,17,0,5.70588235294118,11
"2005","2011-06-28",NA,NA,30,30.0423529411765,30.09,63,66.4705882352941,73,73,80.1764705882353,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,64.5294117647059,83,NA,NA,NA,28.89,28.9323529411765,28.98,7,9.47058823529412,10,67,71.1176470588235,75,17,19.75,24,6,8.70588235294118,17
"2006","2011-06-29",NA,NA,29.97,30.0225,30.07,63,65.5294117647059,70,70,80.8235294117647,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,61.1764705882353,88,NA,NA,NA,28.86,28.9125,28.96,10,10,10,66,70.625,74,17,17,17,0,6.23529411764706,10
"2007","2011-06-30",NA,NA,29.95,30.0111764705882,30.05,63,65.2352941176471,72,70,84.1764705882353,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,54.4705882352941,78,NA,NA,NA,28.84,28.9092307692308,28.94,10,10,10,66,71.6153846153846,76,NA,NA,NA,0,3.76470588235294,9
"2008","2011-07-01",NA,NA,29.99,30.0358823529412,30.07,63,67.2352941176471,72,73,85.6470588235294,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,55.8823529411765,78,NA,NA,NA,28.88,28.9258823529412,28.96,7,8.76470588235294,10,68,73.0588235294118,77,NA,NA,NA,0,3.94117647058824,8
"2009","2011-07-02",NA,NA,30,30.054,30.11,63,67.0625,70,72,86.4375,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,54.6875,83,NA,NA,NA,28.89,28.944,29,7,9,10,70,73.4666666666667,76,NA,NA,NA,0,3.5,6
"2010","2011-07-03","05:31:00.0000000","19:54:00.0000000",29.94,30.0116666666667,30.06,64,66.7777777777778,72,73,86.3888888888889,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,54.0555555555556,78,NA,NA,NA,28.83,28.9016666666667,28.95,7,9.16666666666667,10,68,72.9444444444444,76,NA,NA,NA,0,5,8
"2011","2011-07-04","05:32:00.0000000","19:53:00.0000000",29.94,30.0058823529412,30.05,64,69.2352941176471,73,70,80.5882352941177,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,69.8235294117647,88,NA,NA,NA,28.83,28.8958823529412,28.94,4,7.11764705882353,10,67,72.7058823529412,78,17,17,17,0,6.82352941176471,11
"2012","2011-07-05","05:32:00.0000000","19:53:00.0000000",29.96,30.011875,30.06,66,70.5625,73,70,81.875,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,69,88,NA,NA,NA,28.85,28.901875,28.95,4,9.4375,10,67,73.875,77,NA,NA,NA,5,6.6875,9
"2013","2011-07-06",NA,NA,29.97,30.0341176470588,30.11,66,69.4117647058823,72,72,78.8823529411765,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,73.5882352941177,89,NA,NA,NA,28.86,28.9241176470588,29,7,9.11764705882353,10,68,72.4117647058823,75,NA,NA,NA,0,5.94117647058824,9
"2014","2011-07-07","05:33:00.0000000","19:53:00.0000000",29.9,29.9672222222222,30.03,68,70.3333333333333,72,72,83.6666666666667,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,65.0555555555556,94,NA,NA,NA,28.79,28.8572222222222,28.92,6,8.88888888888889,10,71,74.3333333333333,76,16,16,16,0,4.77777777777778,9
"2015","2011-07-08","05:34:00.0000000","19:53:00.0000000",29.82,29.873125,29.95,66,72.1875,75,73,83.5,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,69.8125,89,NA,NA,NA,28.71,28.76375,28.84,5,8.625,10,71,75.625,78,17,17,17,0,6.0625,11
"2016","2011-07-09","05:34:00.0000000","19:52:00.0000000",29.89,29.929375,29.99,72,73.375,75,75,84.4375,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,71.5,94,NA,NA,NA,28.78,28.819375,28.88,5,8.0625,10,74,76.625,79,18,18,18,0,5,11
"2017","2011-07-10","05:35:00.0000000","19:52:00.0000000",29.97,30.039375,30.08,70,73.0625,75,75,83.8125,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,71.6875,94,NA,NA,NA,28.86,28.929375,28.97,5,8.125,10,73,76.25,79,NA,NA,NA,0,5.125,10
"2018","2011-07-11",NA,NA,29.92,30.0331578947368,30.1,57,71.6842105263158,75,73,88.3157894736842,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,60.6842105263158,100,NA,NA,NA,28.85,28.9294444444444,28.99,7,9.21052631578947,10,73,77,79,NA,NA,NA,0,4,7
"2019","2011-07-12","05:36:00.0000000","19:51:00.0000000",29.93,29.9988235294118,30.05,73,77.4705882352941,79,77,86.2352941176471,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,75.8823529411765,94,NA,NA,NA,28.82,28.8888235294118,28.94,3,6.11764705882353,7,74,79.7647058823529,82,NA,NA,NA,3,6.52941176470588,9
"2020","2011-07-13","05:37:00.0000000","19:51:00.0000000",29.87,29.9211764705882,29.97,70,73,75,75,84.9411764705882,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,68.8235294117647,94,NA,NA,NA,28.76,28.8111764705882,28.86,0,8.47058823529412,10,73,76.5294117647059,80,16,16.6666666666667,17,0,7.64705882352941,11
"2021","2011-07-14",NA,NA,29.86,29.9141176470588,29.95,70,72.1176470588235,73,75,85,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,66.1764705882353,89,NA,NA,NA,28.75,28.8041176470588,28.84,7,9.29411764705882,10,73,75.8235294117647,77,16,18.8,23,3,8.58823529411765,16
"2022","2011-07-15","05:38:00.0000000","19:50:00.0000000",29.96,30.0066666666667,30.05,63,68.8823529411765,72,70,72.9444444444444,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,86.1764705882353,94,NA,NA,NA,28.85,28.8966666666667,28.94,0,6.5,10,66,70.2352941176471,73,16,17.8888888888889,21,7,9.66666666666667,11
"2023","2011-07-16","05:39:00.0000000","19:50:00.0000000",30.07,30.108125,30.14,63,65.1875,66,66,75.625,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,72.5,100,NA,NA,NA,28.96,28.996875,29.03,3,8.0625,10,64,68.625,71,16,21.1111111111111,24,6,10.25,16
"2024","2011-07-17",NA,NA,30.16,30.1976470588235,30.23,63,63.7647058823529,66,70,80.7058823529412,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,57.6470588235294,88,NA,NA,NA,29.05,29.0794117647059,29.11,10,10,10,67,69.4705882352941,72,16,18.5,21,0,8.11764705882353,11
"2025","2011-07-18","05:40:00.0000000","19:49:00.0000000",30.05,30.1170588235294,30.2,66,67.75,72,68,81.5294117647059,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,65.0625,94,NA,NA,NA,28.94,29.0029411764706,29.08,7,9.82352941176471,10,67,72.3125,75,NA,NA,NA,0,5.47058823529412,11
"2026","2011-07-19",NA,NA,29.93,29.9894117647059,30.05,70,72.0588235294118,73,73,84.1764705882353,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,68,94,NA,NA,NA,28.82,28.8794117647059,28.94,7,9.47058823529412,10,71,75.5294117647059,78,17,17,17,6,7.52941176470588,11
"2027","2011-07-20","05:41:00.0000000","19:48:00.0000000",29.92,29.95,29.98,72,73.0588235294118,75,75,80.9411764705882,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,78.4705882352941,89,NA,NA,NA,28.81,28.84,28.87,4,8.11764705882353,10,73,75.2941176470588,79,17,17.3333333333333,18,0,6.70588235294118,9
"2028","2011-07-21","05:42:00.0000000","19:47:00.0000000",29.92,29.9677777777778,30,70,73.5555555555556,77,72,80.9444444444444,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,79.4444444444444,100,NA,NA,NA,28.81,28.8558823529412,28.89,6,7.22222222222222,10,71,75.6470588235294,80,16,18.3333333333333,21,0,6.66666666666667,14
"2029","2011-07-22","05:43:00.0000000","19:47:00.0000000",29.99,30.0470588235294,30.09,72,72.7058823529412,75,72,85.5294117647059,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,66.7058823529412,100,NA,NA,NA,28.88,28.9370588235294,28.98,5,7.625,10,72,76.2941176470588,78,NA,NA,NA,0,5.23529411764706,9
"2030","2011-07-23",NA,NA,30.06,30.10875,30.17,70,70.9375,73,75,85.4375,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,62.5625,89,NA,NA,NA,28.95,28.996875,29.05,7,9.8125,10,73,75.25,78,NA,NA,NA,5,6.8125,9
"2031","2011-07-24","05:44:00.0000000","19:45:00.0000000",30.01,30.0952941176471,30.18,70,71.8235294117647,73,73,84.7058823529412,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,66.0588235294118,94,NA,NA,NA,28.9,28.9829411764706,29.06,10,10,10,72,75.6470588235294,77,NA,NA,NA,5,8.17647058823529,13
"2032","2011-07-25","05:45:00.0000000","19:45:00.0000000",29.88,29.9538095238095,30.03,72,73.7,79,75,79.3,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,83.6,94,NA,NA,NA,28.77,28.8438095238095,28.92,2,8.04761904761905,10,73,75.5,80,16,19.2,26,0,6.95238095238095,20
"2033","2011-07-26","05:45:00.0000000","19:44:00.0000000",29.83,29.8816666666667,29.92,68,72.5555555555556,75,73,83.8333333333333,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,71.2777777777778,100,NA,NA,NA,28.72,28.7727777777778,28.81,2,7.97222222222222,10,73,75.8888888888889,79,NA,NA,NA,0,4.88888888888889,9
"2034","2011-07-27","05:46:00.0000000","19:43:00.0000000",29.94,29.98,30.04,64,70.2,73,75,87.75,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,59.2,89,NA,NA,NA,28.83,28.87,28.93,5,8.75,10,73,75.3333333333333,78,NA,NA,NA,3,7.3125,11
"2035","2011-07-28","05:47:00.0000000","19:43:00.0000000",30.08,30.1126315789474,30.14,70,72.5789473684211,73,75,83.5263157894737,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,71.3157894736842,94,NA,NA,NA,28.97,29.0015789473684,29.03,5,8.42105263157895,10,74,75.7368421052632,78,16,16,16,3,6.5,10
"2036","2011-07-29",NA,NA,30.06,30.1305263157895,30.19,70,71.6842105263158,72,73,82.7368421052632,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,69.7894736842105,94,NA,NA,NA,28.95,29.0163157894737,29.07,7,9.68421052631579,10,71,75.0526315789474,77,0,13.5,21,5,8.21052631578947,14
"2037","2011-07-30","05:48:00.0000000","19:41:00.0000000",30.06,30.095,30.13,72,72.8888888888889,75,75,81.0555555555556,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,78.2777777777778,94,NA,NA,NA,28.95,28.9864705882353,29.02,7,9.5,10,73,75.3529411764706,78,16,21,29,3,8.05555555555556,17
"2038","2011-07-31","05:49:00.0000000","19:40:00.0000000",29.97,30.0516666666667,30.13,70,73.2352941176471,75,75,84.7777777777778,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,70.6470588235294,94,NA,NA,NA,28.86,28.9546153846154,29.02,2.5,8.80555555555556,10,73,77,79,16,16,16,0,5.61111111111111,11
"2039","2011-08-01",NA,NA,29.94,30.0135294117647,30.06,72,72.4705882352941,73,77,85.2352941176471,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,66.4117647058823,83,NA,NA,NA,28.83,28.9035294117647,28.95,7,8.76470588235294,10,74,76.1176470588235,78,NA,NA,NA,0,5.76470588235294,9
"2040","2011-08-02","05:50:00.0000000","19:39:00.0000000",29.89,29.9447058823529,30.01,70,72.7058823529412,75,75,87.0588235294118,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,63.9411764705882,94,NA,NA,NA,28.78,28.8347058823529,28.9,5,9.05882352941176,10,74,76.9411764705882,79,NA,NA,NA,0,4.76470588235294,9
"2041","2011-08-03",NA,NA,29.82,29.8817647058824,29.94,68,70.8823529411765,75,75,89.6470588235294,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,55.6470588235294,83,NA,NA,NA,28.71,28.7729411764706,28.83,7,9.11764705882353,10,72,76.4117647058823,79,16,17.3333333333333,20,0,8.05882352941176,11
"2042","2011-08-04","05:52:00.0000000","19:37:00.0000000",29.92,29.9472222222222,29.98,72,72.1666666666667,73,73,78,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,82.2222222222222,94,NA,NA,NA,28.81,28.8372222222222,28.87,5,9.38888888888889,10,72,74,75,17,19.8571428571429,21,6,9.72222222222222,15
"2043","2011-08-05","05:52:00.0000000","19:36:00.0000000",29.93,29.9885714285714,30.01,70,72.8571428571429,75,72,85.3571428571429,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,67.4285714285714,94,NA,NA,NA,28.82,28.8785714285714,28.9,6,8.30769230769231,10,71,76.4285714285714,79,NA,NA,NA,0,4.21428571428571,9
"2044","2011-08-06","05:53:00.0000000","19:35:00.0000000",29.97,30.0229411764706,30.08,72,73.2941176470588,77,75,82.1764705882353,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,75.8235294117647,89,NA,NA,NA,28.86,28.9129411764706,28.97,4,7.52941176470588,10,73,76,80,17,19,21,0,5.88235294117647,13
"2045","2011-08-07",NA,NA,29.86,29.9329411764706,30.02,73,74.2941176470588,75,77,85,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,72.0588235294118,89,NA,NA,NA,28.75,28.8229411764706,28.91,7,8.76470588235294,10,74,77.2941176470588,80,17,17,17,5,8.58823529411765,14
"2046","2011-08-08",NA,NA,29.8,29.8752941176471,29.93,66,70.4117647058823,73,75,84,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,64.5882352941177,83,NA,NA,NA,28.69,28.7658823529412,28.82,7,9.82352941176471,10,70,74.5882352941177,78,17,19.6,26,3,8.47058823529412,14
"2047","2011-08-09",NA,NA,29.76,29.82,29.86,66,71.2941176470588,75,72,81.8823529411765,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,71.1764705882353,94,NA,NA,NA,28.66,28.7141176470588,28.75,10,10,10,70,74.5882352941177,79,0,13.5555555555556,21,7,9,11
"2048","2011-08-10",NA,NA,29.82,29.8611764705882,29.9,63,67.2352941176471,70,70,84.1764705882353,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,59.2352941176471,89,NA,NA,NA,28.71,28.7523529411765,28.79,7,9.64705882352941,10,67,72.5882352941177,75,16,16.5,17,5,8.11764705882353,11
"2049","2011-08-11",NA,NA,29.87,29.9076470588235,29.94,66,69.5294117647059,72,73,84,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,62.4705882352941,83,NA,NA,NA,28.76,28.7976470588235,28.83,7,9.82352941176471,10,70,73.9411764705882,76,16,16,16,3,7.64705882352941,13
"2050","2011-08-12",NA,NA,29.93,29.9794117647059,30.02,64,68.2352941176471,70,73,85,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,59.1176470588235,89,NA,NA,NA,28.82,28.8694117647059,28.91,10,10,10,71,73.4117647058823,76,NA,NA,NA,0,4.41176470588235,8
"2051","2011-08-13",NA,NA,29.9,29.9776470588235,30.04,61,67.1764705882353,72,72,84.4117647058823,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,58.2352941176471,83,NA,NA,NA,28.79,28.8676470588235,28.93,7,9.47058823529412,10,68,72.6470588235294,77,NA,NA,NA,0,5.94117647058824,9
"2052","2011-08-14",NA,NA,29.82,29.8841176470588,29.94,63,66.3529411764706,75,73,82.7647058823529,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,59.8235294117647,83,NA,NA,NA,28.71,28.7747058823529,28.83,7,9.82352941176471,10,69,71.7647058823529,77,17,20,25,6,9.70588235294118,16
"2053","2011-08-15",NA,NA,29.89,29.9170588235294,29.96,57,59.2352941176471,61,66,77.4117647058823,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.7647058823529,78,NA,NA,NA,28.78,28.8070588235294,28.85,10,10,10,62,66,69,16,16.8,17,3,8.11764705882353,11
"2054","2011-08-16",NA,NA,29.99,30.0211764705882,30.05,54,56.6470588235294,61,64,79.6470588235294,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,48.4705882352941,83,NA,NA,NA,28.88,28.9111764705882,28.94,10,10,10,61,65.1764705882353,67,NA,NA,NA,0,2.82352941176471,7
"2055","2011-08-17",NA,NA,30.03,30.1,30.16,59,62.5,66,70,83.125,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,51.625,73,NA,NA,NA,28.92,28.986875,29.05,10,10,10,64,69.5,73,NA,NA,NA,0,5.0625,9
"2056","2011-08-18",NA,NA,29.94,30.0288235294118,30.11,63,65.1176470588235,70,73,84.5294117647059,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,53.8235294117647,74,NA,NA,NA,28.83,28.9188235294118,29,7,9.82352941176471,10,67,71.5882352941177,75,16,16,16,0,5.58823529411765,11
"2057","2011-08-19","06:03:00.0000000","19:21:00.0000000",29.87,29.9333333333333,30,61,65.1666666666667,70,72,83.9444444444444,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,56.5555555555556,83,NA,NA,NA,28.76,28.8233333333333,28.89,5,8.33333333333333,10,68,71.4444444444444,73,17,17,17,0,5.33333333333333,11
"2058","2011-08-20","06:03:00.0000000","19:20:00.0000000",29.94,29.9845,30.02,64,69.4,72,72,82.45,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,67,89,NA,NA,NA,28.83,28.8745,28.91,1,7.6,10,69,73.45,77,16,23.75,37,0,7.35,25
"2059","2011-08-21","06:04:00.0000000","19:18:00.0000000",29.94,30.0217647058824,30.08,70,71.3529411764706,73,72,82.7058823529412,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,69.5882352941177,94,NA,NA,NA,28.83,28.9117647058823,28.97,5,7.82352941176471,10,71,74.7647058823529,77,NA,NA,NA,0,4.23529411764706,9
"2060","2011-08-22",NA,NA,29.92,29.9864705882353,30.04,61,66.4705882352941,72,75,85.9411764705882,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,54.0588235294118,83,NA,NA,NA,28.81,28.8764705882353,28.93,7,9.64705882352941,10,69,72.7647058823529,76,16,16.5,17,0,6.82352941176471,11
"2061","2011-08-23",NA,NA,29.97,30.0323529411765,30.09,54,56.8235294117647,61,70,81.8823529411765,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,44.4117647058824,73,NA,NA,NA,28.86,28.9223529411765,28.98,10,10,10,64,66.1764705882353,69,17,20,25,0,6.52941176470588,14
"2062","2011-08-24",NA,NA,29.94,30.023125,30.11,57,62.625,66,66,83.25,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,51,73,NA,NA,NA,28.83,28.913125,29,10,10,10,61,69.6875,73,NA,NA,NA,0,5.375,8
"2063","2011-08-25",NA,NA,29.89,29.979375,30.05,63,65.0625,70,72,84.4375,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,54.375,78,NA,NA,NA,28.78,28.869375,28.94,10,10,10,66,71.375,74,NA,NA,NA,0,3.0625,6
"2064","2011-08-26",NA,NA,29.77,29.865,29.95,63,65.875,70,73,87.75,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,50.6875,83,NA,NA,NA,28.67,28.758125,28.84,10,10,10,68,72.8125,75,NA,NA,NA,0,5,9
"2065","2011-08-27",NA,NA,29.69,29.7525,29.79,48,58.1875,66,72,82.875,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,46,73,NA,NA,NA,28.59,28.6525,28.69,10,10,10,62,67.4375,71,17,20.3333333333333,24,3,8.875,14
"2066","2011-08-28",NA,NA,29.71,29.7493333333333,29.8,50,56.2,61,68,83,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,42.6,69,NA,NA,NA,28.61,28.6486666666667,28.69,10,10,10,61,66.2,70,16,17.2857142857143,20,6,8.86666666666667,13
"2067","2011-08-29",NA,NA,29.86,29.8977777777778,29.93,45,52.9444444444444,59,66,81.5555555555556,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,40.6666666666667,78,NA,NA,NA,28.75,28.7877777777778,28.82,10,10,10,60,64.3333333333333,69,17,17.6666666666667,18,0,5.66666666666667,9
"2068","2011-08-30",NA,NA,30,30.04,30.09,61,64.1176470588235,66,72,81.5294117647059,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,56.9411764705882,73,NA,NA,NA,28.89,28.931875,28.98,10,10,10,65,70.0625,74,16,17.7272727272727,21,6,9.17647058823529,11
"2069","2011-08-31","06:11:00.0000000","19:06:00.0000000",30.05,30.1335294117647,30.2,64,66.7058823529412,70,73,83.0625,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,59.875,83,NA,NA,NA,28.98,29.0323076923077,29.08,5,8.17647058823529,10,68,72.3846153846154,75,16,16.5,17,6,8.29411764705882,11
"2070","2011-09-01","06:12:00.0000000","19:04:00.0000000",30.06,30.1382352941176,30.22,63,66.6470588235294,70,73,82.6470588235294,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,60.5882352941176,78,NA,NA,NA,28.95,29.0235294117647,29.1,6,8.70588235294118,10,68,71.9411764705882,74,NA,NA,NA,0,3.11764705882353,6
"2071","2011-09-02",NA,NA,29.97,30.0447058823529,30.12,63,63.4705882352941,66,68,85.7647058823529,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,49.5294117647059,88,NA,NA,NA,28.86,28.9335294117647,29,7,9.47058823529412,10,65,70.8235294117647,73,NA,NA,NA,0,3.70588235294118,9
"2072","2011-09-03",NA,NA,29.89,29.9570588235294,30.03,63,64.7058823529412,68,72,85.8235294117647,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,51.0588235294118,78,NA,NA,NA,28.78,28.8470588235294,28.92,7,9.29411764705882,10,67,71.5294117647059,75,0,15,21,0,5.11764705882353,11
"2073","2011-09-04","06:14:00.0000000","19:00:00.0000000",29.88,29.9305882352941,29.97,64,66.2352941176471,68,72,76.5882352941177,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,71.7058823529412,88,NA,NA,NA,28.77,28.8205882352941,28.86,6,9.58823529411765,10,67,69.6470588235294,72,NA,NA,NA,5,6.64705882352941,11
"2074","2011-09-05","06:15:00.0000000","18:59:00.0000000",29.53,29.6735294117647,29.78,70,71.5882352941177,73,72,73.7058823529412,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,91.9411764705882,94,NA,NA,NA,28.43,28.5735294117647,28.68,1.5,6.67647058823529,10,71,72.2941176470588,74,16,18.375,23,6,9.29411764705882,14
"2075","2011-09-06","06:15:00.0000000","18:58:00.0000000",29.57,29.7378947368421,29.88,55,58.4736842105263,61,59,62.4210526315789,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,88.2105263157895,94,NA,NA,NA,28.47,28.6352631578947,28.77,2,4.78947368421053,10,57,60.2631578947368,62,17,17.2857142857143,18,5,8.42105263157895,11
"2076","2011-09-07","06:16:00.0000000","18:56:00.0000000",29.91,29.9741176470588,30.03,57,58.4117647058824,61,59,63.2941176470588,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,84.7058823529412,94,NA,NA,NA,28.8,28.8641176470588,28.92,1.5,7.35294117647059,10,58,60.5882352941176,62,NA,NA,NA,3,7.41176470588235,11
"2077","2011-09-08",NA,NA,29.94,29.968125,29.99,55,55.125,57,57,65.125,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,71.75,94,NA,NA,NA,28.83,28.858125,28.88,7,9.4375,10,56,59.3125,61,NA,NA,NA,3,7.375,11
"2078","2011-09-09",NA,NA,29.95,29.9782352941176,30.01,54,55.8823529411765,57,57,68.4705882352941,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,66.4705882352941,94,NA,NA,NA,28.84,28.8682352941176,28.9,7,9.82352941176471,10,55,61,64,16,16.5,17,0,7.23529411764706,13
"2079","2011-09-10",NA,NA,30.01,30.0457142857143,30.09,48,53.5,59,55,71.4285714285714,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,57.7142857142857,94,NA,NA,NA,28.9,28.9357142857143,28.98,10,10,10,53,60.9285714285714,65,NA,NA,NA,0,5.78571428571429,11
"2080","2011-09-11",NA,NA,30.06,30.105,30.14,50,55.25,61,55,73.4375,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,56.375,94,NA,NA,NA,28.95,28.99375,29.03,10,10,10,54,62.375,65,NA,NA,NA,0,4.1875,11
"2081","2011-09-12",NA,NA,30.05,30.1,30.17,55,60.25,63,61,75.125,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,61.6875,83,NA,NA,NA,28.97,29.01,29.05,10,10,10,58,63.1666666666667,67,NA,NA,NA,0,5.25,10
"2082","2011-09-13",NA,NA,30,30.0476470588235,30.1,54,58.8235294117647,63,61,76.1176470588235,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,57.8235294117647,88,NA,NA,NA,28.89,28.9376470588235,28.99,10,10,10,59,65.2941176470588,69,NA,NA,NA,0,3.82352941176471,8
"2083","2011-09-14",NA,NA,29.93,29.9947058823529,30.05,55,59.7272727272727,64,61,75.5454545454545,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,62.1818181818182,88,NA,NA,NA,28.82,28.8847058823529,28.94,10,10,10,59,65.6363636363636,70,NA,NA,NA,0,3.41176470588235,9
"2084","2011-09-15",NA,NA,29.94,30.006875,30.08,55,61.9375,66,61,71,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,74.0625,83,NA,NA,NA,28.83,28.896875,28.97,10,10,10,58,65.3125,71,16,18.6666666666667,21,0,9.4375,14
"2085","2011-09-16",NA,NA,30.12,30.1906666666667,30.25,48,52.6,55,57,65.3333333333333,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,63.8,88,NA,NA,NA,29,29.0713333333333,29.13,10,10,10,55,58.1333333333333,61,16,20.1111111111111,25,0,9.86666666666667,14
"2086","2011-09-17",NA,NA,30.18,30.235,30.29,45,52.375,55,55,68.125,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,57.6875,68,NA,NA,NA,29.06,29.115,29.17,10,10,10,50,59.0625,63,NA,NA,NA,5,7.1875,9
"2087","2011-09-18",NA,NA,30.19,30.2511111111111,30.31,54,55.9444444444444,57,57,67.9444444444444,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,67.3888888888889,88,NA,NA,NA,29.07,29.1311111111111,29.19,10,10,10,55,60.7222222222222,65,16,17.8,21,7,9.11111111111111,11
